ts_code,name,invest_type,category
970069.OF,兴证资管金麒麟消费升级C,混合型,混合型-偏股
012858.OF,天弘睿选利率债A,债券型,债券型-主动
012314.OF,南方行业领先,混合型,混合型-偏股
970067.OF,兴证资管金麒麟消费升级A,混合型,混合型-偏股
970068.OF,兴证资管金麒麟消费升级B,混合型,混合型-偏股
012859.OF,天弘睿选利率债C,债券型,债券型-主动
013149.OF,鹏华双债加利C,债券型,债券型-主动
013137.OF,摩根动力精选C,混合型,混合型-偏股
012062.OF,富国全球消费精选C人民币,混合型,混合型-偏股
012061.OF,富国全球消费精选美元,混合型,混合型-偏股
012017.OF,国投瑞银和旭一年持有A,债券型,债券型-主动
013183.OF,浦银安盛医疗健康C,灵活配置型,混合型-平衡
013156.OF,兴银稳安60天滚动持有E,债券型,债券型-主动
012018.OF,国投瑞银和旭一年持有C,债券型,债券型-主动
012934.OF,易方达稳丰90天滚动持有C,债券型,债券型-主动
013168.OF,东方红稳添利C,债券型,债券型-主动
013142.OF,华商乐享互联C,灵活配置型,混合型-平衡
011952.OF,万家悦兴3个月定开A,债券型,债券型-主动
012060.OF,富国全球消费精选A人民币,混合型,混合型-偏股
012933.OF,易方达稳丰90天滚动持有A,债券型,债券型-主动
012098.OF,华夏成长机会一年持有,混合型,混合型-偏股
013157.OF,前海开源新经济C,灵活配置型,混合型-平衡
012261.OF,广发睿明优质企业C,混合型,混合型-偏股
007862.OF,金元顺安医疗健康C,混合型,混合型-偏股
007861.OF,金元顺安医疗健康A,混合型,混合型-偏股
012271.OF,富国腾享回报6个月滚动持有C,混合型,混合型-偏股
012024.OF,兴业聚乾C,混合型,混合型-偏股
012260.OF,广发睿明优质企业A,混合型,混合型-偏股
012270.OF,富国腾享回报6个月滚动持有A,混合型,混合型-偏股
012023.OF,兴业聚乾A,混合型,混合型-偏股
012014.OF,工银聚润6个月持有A,混合型,混合型-偏股
012750.OF,上银慧鼎利A,债券型,债券型-主动
012386.OF,银河颐年稳健养老目标一年持有A,混合型,混合型-偏股
012015.OF,工银聚润6个月持有C,混合型,混合型-偏股
012491.OF,华商核心引力A,混合型,混合型-偏股
013077.OF,永赢乾益,债券型,债券型-主动
012614.OF,创金合信产业智选C,混合型,混合型-偏股
012613.OF,创金合信产业智选A,混合型,混合型-偏股
012492.OF,华商核心引力C,混合型,混合型-偏股
011659.OF,汇添富中高等级信用债C,债券型,债券型-主动
012748.OF,华泰柏瑞远见智选A,混合型,混合型-偏股
012720.OF,华夏新兴经济一年持有C,混合型,混合型-偏股
012534.OF,嘉实价值驱动一年持有C,混合型,混合型-偏股
011644.OF,嘉实时代先锋三年持有C,混合型,混合型-偏股
012878.OF,中信建投量化精选6个月持有A,混合型,混合型-偏股
012719.OF,华夏新兴经济一年持有A,混合型,混合型-偏股
011344.OF,景顺长城融景产业机遇一年持有A,混合型,混合型-偏股
011792.OF,招商瑞盈9个月持有C,混合型,混合型-偏股
012515.OF,南方富瑞稳健养老目标一年持有A,混合型,混合型-偏股
011882.OF,招商蓝筹精选A,股票型,主动股票型
012749.OF,华泰柏瑞远见智选C,混合型,混合型-偏股
011658.OF,汇添富中高等级信用债A,债券型,债券型-主动
010607.OF,新沃安鑫87个月定开,债券型,债券型-主动
011660.OF,汇添富中高等级信用债E,债券型,债券型-主动
011883.OF,招商蓝筹精选C,股票型,主动股票型
011791.OF,招商瑞盈9个月持有A,混合型,混合型-偏股
011591.OF,民生加银稳健配置9个月持有,混合型,混合型-偏股
011345.OF,景顺长城融景产业机遇一年持有C,混合型,混合型-偏股
011643.OF,嘉实时代先锋三年持有A,混合型,混合型-偏股
012879.OF,中信建投量化精选6个月持有C,混合型,混合型-偏股
012797.OF,鹏华丰宁A,债券型,债券型-主动
012829.OF,富国浦诚回报12个月持有C,混合型,混合型-偏股
012828.OF,富国浦诚回报12个月持有A,混合型,混合型-偏股
012533.OF,嘉实价值驱动一年持有A,混合型,混合型-偏股
011313.OF,东方红启华三年持有B,混合型,混合型-偏股
012696.OF,同泰数字经济A,股票型,主动股票型
012269.OF,浙商智多享稳健C,混合型,混合型-偏股
012268.OF,浙商智多享稳健A,混合型,混合型-偏股
012697.OF,同泰数字经济C,股票型,主动股票型
012616.OF,嘉实优化红利C,混合型,混合型-偏股
012369.OF,大摩优享臻选六个月持有C,混合型,混合型-偏股
011884.OF,工银景气优选A,混合型,混合型-偏股
012582.OF,交银品质增长一年持有A,混合型,混合型-偏股
011885.OF,工银景气优选C,混合型,混合型-偏股
012671.OF,嘉实核心蓝筹A,混合型,混合型-偏股
011822.OF,易方达产业升级A,混合型,混合型-偏股
012368.OF,大摩优享臻选六个月持有A,混合型,混合型-偏股
012672.OF,嘉实核心蓝筹C,混合型,混合型-偏股
013131.OF,西部利得沣泰C,债券型,债券型-主动
012583.OF,交银品质增长一年持有C,混合型,混合型-偏股
011823.OF,易方达产业升级C,混合型,混合型-偏股
012370.OF,银华鑫利一年持有,混合型,混合型-偏股
012240.OF,中欧兴悦A,债券型,债券型-主动
012171.OF,华夏永顺一年持有C,混合型,混合型-偏股
012170.OF,华夏永顺一年持有A,混合型,混合型-偏股
011956.OF,鹏华新能源精选A,混合型,混合型-偏股
012589.OF,南方港股通优势企业C,混合型,混合型-偏股
011705.OF,东方阿尔法产业先锋C,混合型,混合型-偏股
012588.OF,南方港股通优势企业A,混合型,混合型-偏股
012952.OF,汇添富鑫享添利六个月持有C,混合型,混合型-偏股
011390.OF,华安添祥6个月持有A,混合型,混合型-偏股
012951.OF,汇添富鑫享添利六个月持有A,混合型,混合型-偏股
012267.OF,中泰稳固周周购12周滚动债C,债券型,债券型-主动
012767.OF,财通资管价值发现C,混合型,混合型-偏股
012266.OF,中泰稳固周周购12周滚动债A,债券型,债券型-主动
011704.OF,东方阿尔法产业先锋A,混合型,混合型-偏股
011957.OF,鹏华新能源精选C,混合型,混合型-偏股
011665.OF,汇添富数字经济引领发展三年持有A,混合型,混合型-偏股
011756.OF,博时产业优选A,灵活配置型,混合型-平衡
012430.OF,农银瑞康6个月持有,混合型,混合型-偏股
012388.OF,国金ESG持续增长C,混合型,混合型-偏股
010715.OF,财通资管消费升级一年持有A,混合型,混合型-偏股
011666.OF,汇添富数字经济引领发展三年持有C,混合型,混合型-偏股
012447.OF,华夏互联网龙头A,混合型,混合型-偏股
011757.OF,博时产业优选C,灵活配置型,混合型-平衡
012458.OF,泰康福安稳健养老一年持有A,混合型,混合型-偏股
012176.OF,易方达稳健增利C,混合型,混合型-偏股
012651.OF,博时半导体主题C,混合型,混合型-偏股
012333.OF,上银鑫尚稳健回报6个月持有C,混合型,混合型-偏股
012448.OF,华夏互联网龙头C,混合型,混合型-偏股
012997.OF,鹏华优选回报C,灵活配置型,混合型-平衡
012650.OF,博时半导体主题A,混合型,混合型-偏股
010716.OF,财通资管消费升级一年持有C,混合型,混合型-偏股
012106.OF,广发安泰稳健养老一年持有A,混合型,混合型-偏股
012175.OF,易方达稳健增利A,混合型,混合型-偏股
012836.OF,招商景气精选C,股票型,主动股票型
012332.OF,上银鑫尚稳健回报6个月持有A,混合型,混合型-偏股
012412.OF,汇泉策略优选A,混合型,混合型-偏股
012387.OF,国金ESG持续增长A,混合型,混合型-偏股
012835.OF,招商景气精选A,股票型,主动股票型
012542.OF,金鹰产业升级C,混合型,混合型-偏股
012475.OF,平安优质企业A,混合型,混合型-偏股
012541.OF,金鹰产业升级A,混合型,混合型-偏股
012758.OF,光大品质生活C,混合型,混合型-偏股
012940.OF,中泰星元价值优选C,灵活配置型,混合型-平衡
008715.OF,景顺长城价值驱动一年持有,灵活配置型,混合型-平衡
012476.OF,平安优质企业C,混合型,混合型-偏股
010794.OF,东海鑫享66个月定开,债券型,债券型-主动
012744.OF,光大品质生活A,混合型,混合型-偏股
013025.OF,富国宏观策略C,灵活配置型,混合型-平衡
011835.OF,大成投资严选六月持有C,混合型,混合型-偏股
013044.OF,富国国家安全主题C,混合型,混合型-偏股
011834.OF,大成投资严选六月持有A,混合型,混合型-偏股
013047.OF,富国品质生活C,混合型,混合型-偏股
013045.OF,富国内需增长C,混合型,混合型-偏股
013046.OF,富国产业升级C,混合型,混合型-偏股
012434.OF,银华多元回报一年持有,混合型,混合型-偏股
012440.OF,平安惠信3个月定开债A,债券型,债券型-主动
012441.OF,平安惠信3个月定开债C,债券型,债券型-主动
012938.OF,创金合信尊泓A,债券型,债券型-主动
012569.OF,天弘高端制造C,混合型,混合型-偏股
012939.OF,创金合信尊泓C,债券型,债券型-主动
012977.OF,瑞达鑫红量化6个月持有A,混合型,混合型-偏股
012978.OF,瑞达鑫红量化6个月持有C,混合型,混合型-偏股
012654.OF,兴全优选平衡三个月持有A,混合型,混合型-偏股
012283.OF,建信普泽养老目标日期2040三年持有A,混合型,混合型-偏股
012568.OF,天弘高端制造A,混合型,混合型-偏股
012280.OF,嘉实稳和6个月持有C,债券型,债券型-主动
010942.OF,招商瑞乐6个月持有A,混合型,混合型-偏股
011048.OF,天弘恒新A,混合型,混合型-偏股
012096.OF,鑫元鑫动力A,混合型,混合型-偏股
012097.OF,鑫元鑫动力C,混合型,混合型-偏股
010943.OF,招商瑞乐6个月持有C,混合型,混合型-偏股
012433.OF,华安添和一年A,债券型,债券型-主动
012884.OF,华夏港股通精选C,股票型,主动股票型
011703.OF,中金鑫瑞优选一年持有,灵活配置型,混合型-平衡
012252.OF,安信宏盈18个月持有,混合型,混合型-偏股
012446.OF,华安添和一年C,债券型,债券型-主动
011049.OF,天弘恒新C,混合型,混合型-偏股
012409.OF,广发恒昌一年持有C,混合型,混合型-偏股
012279.OF,嘉实稳和6个月持有A,债券型,债券型-主动
011456.OF,长城竞争优势六个月持有C,混合型,混合型-偏股
012408.OF,广发恒昌一年持有A,混合型,混合型-偏股
011455.OF,长城竞争优势六个月持有A,混合型,混合型-偏股
012358.OF,汇丰晋信医疗先锋A,混合型,混合型-偏股
011264.OF,中欧新趋势X,混合型,混合型-偏股
012800.OF,宏利转型机遇C,股票型,主动股票型
012359.OF,汇丰晋信医疗先锋C,混合型,混合型-偏股
910010.OF,东方红新海A,混合型,混合型-偏股
012483.OF,前海开源优质龙头6个月持有A,混合型,混合型-偏股
012484.OF,前海开源优质龙头6个月持有C,混合型,混合型-偏股
012897.OF,中欧兴利C,债券型,债券型-主动
011270.OF,中银证券优势制造C,股票型,主动股票型
012274.OF,富国汇鑫金融债三个月定开债C,债券型,债券型-主动
012591.OF,广发添财180天滚动持有A,债券型,债券型-主动
012506.OF,东方品质消费一年持有A,混合型,混合型-偏股
012592.OF,广发添财180天滚动持有C,债券型,债券型-主动
012273.OF,富国汇鑫金融债三个月定开债A,债券型,债券型-主动
012716.OF,长盛创新先锋C,灵活配置型,混合型-平衡
011115.OF,海富通利率债A,债券型,债券型-主动
012593.OF,广发添财180天滚动持有E,债券型,债券型-主动
011269.OF,中银证券优势制造A,股票型,主动股票型
012715.OF,长盛成长价值C,平衡型,混合型-平衡
011116.OF,海富通利率债C,债券型,债券型-主动
012507.OF,东方品质消费一年持有C,混合型,混合型-偏股
011735.OF,国寿安保裕丰C,混合型,混合型-偏股
010052.OF,长城久嘉创新成长C,灵活配置型,混合型-平衡
011734.OF,国寿安保裕丰A,混合型,混合型-偏股
010836.OF,国泰瑞泰,债券型,债券型-主动
012367.OF,摩根安荣回报C,混合型,混合型-偏股
012366.OF,摩根安荣回报A,混合型,混合型-偏股
012295.OF,华安锦灏金融债3个月定开,债券型,债券型-主动
012684.OF,东方红安盈甄选一年持有C,混合型,混合型-偏股
012887.OF,华夏可转债增强C,债券型,债券型-主动
012683.OF,东方红安盈甄选一年持有A,混合型,混合型-偏股
011037.OF,富国长期成长A,混合型,混合型-偏股
012847.OF,诺安积极回报C,灵活配置型,混合型-平衡
012487.OF,博时恒玺一年持有A,混合型,混合型-偏股
012239.OF,惠升优势企业一年持有,灵活配置型,混合型-平衡
012488.OF,博时恒玺一年持有C,混合型,混合型-偏股
910026.OF,东方红新源三年持有A,混合型,混合型-偏股
012890.OF,大成景盈C,债券型,债券型-主动
012815.OF,宝盈新兴产业C,灵活配置型,混合型-平衡
012771.OF,宝盈优势产业C,灵活配置型,混合型-平衡
010256.OF,农银汇理金汇C,债券型,债券型-主动
012493.OF,长信内需均衡A,混合型,混合型-偏股
011824.OF,浙商汇金量化臻选A,股票型,主动股票型
011825.OF,浙商汇金量化臻选C,股票型,主动股票型
012494.OF,长信内需均衡C,混合型,混合型-偏股
012891.OF,安信鑫发优选C,灵活配置型,混合型-平衡
011496.OF,华泰紫金月月发1个月滚动A,债券型,债券型-主动
011497.OF,华泰紫金月月发1个月滚动C,债券型,债券型-主动
012297.OF,东兴宸瑞量化A,混合型,混合型-偏股
011008.OF,国寿安保尊弘短债A,债券型,债券型-主动
012379.OF,创金合信港股互联网3个月持有A,混合型,混合型-偏股
012134.OF,中银嘉享3个月定开A,债券型,债券型-主动
012298.OF,东兴宸瑞量化C,混合型,混合型-偏股
012380.OF,创金合信港股互联网3个月持有C,混合型,混合型-偏股
011009.OF,国寿安保尊弘短债C,债券型,债券型-主动
012520.OF,大成核心趋势C,混合型,混合型-偏股
011010.OF,国寿安保尊弘短债E,债券型,债券型-主动
012778.OF,中欧养老产业C,混合型,混合型-偏股
012607.OF,汇添富保鑫C,灵活配置型,混合型-平衡
012519.OF,大成核心趋势A,混合型,混合型-偏股
012608.OF,信澳领先智选,混合型,混合型-偏股
011495.OF,华泰紫金丰和C,混合型,混合型-偏股
012445.OF,华富新能源A,股票型,主动股票型
012244.OF,广发金融地产精选A,股票型,主动股票型
011906.OF,安信价值启航C,混合型,混合型-偏股
012245.OF,广发金融地产精选C,股票型,主动股票型
011947.OF,建信裕丰利率债三个月定开债C,债券型,债券型-主动
011946.OF,建信裕丰利率债三个月定开债A,债券型,债券型-主动
011905.OF,安信价值启航A,混合型,混合型-偏股
012745.OF,华宝宝瑞一年定开,债券型,债券型-主动
012226.OF,嘉实优势精选C,混合型,混合型-偏股
011494.OF,华泰紫金丰和A,混合型,混合型-偏股
012225.OF,嘉实优势精选A,混合型,混合型-偏股
